book_number,book_name,cover,authors,press,publish_year,price,score,tags
3013026,デミアン症候群 5,https://img9.doubanio.com/view/subject/s/public/s3329814.jpg,:沖麻実也,徳間書店,2007,JPY 560, ,沖麻実也|耽美|漫画|デミアン症候群|Comic|日本|基漫|日本漫画
4061616,晚安.小姐（全二册）,https://img3.doubanio.com/view/subject/s/public/s4014832.jpg,:张奈儿,北方妇女儿童出版社,2009-9,50.00, ,言情|张奈儿|爱情|现代都市|小说|都市|纯爱|晋江
4323769,20岁学会恋爱，30岁收获幸福,https://img9.doubanio.com/view/subject/s/public/s4208056.jpg,:陈保才,北方联合出版传媒（集团）股份有限公司 春风文艺出版社,2010-4,20.00, ,爱情|女性|20岁学会恋爱，30岁收获幸福|陈保才|生活|关系|随笔|文学
5241269,二十世纪数学哲学,https://img9.doubanio.com/view/subject/s/public/s4655474.jpg,:叶峰,北京大学出版社,2010-7,56.00, ,哲学|数学哲学|数学|分析哲学|科普|科学哲学|逻辑学|科哲
1046941,新编剑桥世界近代史,https://img9.doubanio.com/view/subject/s/public/s7629906.jpg,:[英]G.R.波特主编,中国社会科学出版社,1999-1,38.00, ,历史|新编剑桥世界近代史|世界史|文艺复兴|世界历史|近代史|剑桥|西方历史
1833376,巴尔扎克中短篇小说集,https://img9.doubanio.com/view/subject/s/public/s26681614.jpg,:巴尔扎克,长江文艺出版社,2006-4,25.00, ,巴尔扎克|法国|外国文学|法国文学|中短篇|文学|小说|外国名著
1046946,说园,https://img1.doubanio.com/view/subject/s/public/s3042097.jpg,:陈从周文|陈健行摄影,山东画报出版社 同济大学出版社,2002-10,18.00, ,园林|建筑|陈从周|文化|艺术|说园|中国|摄影
1178025,雷姆·库哈斯: 容纳 Content,https://img1.doubanio.com/view/subject/s/public/s24950699.jpg,雷姆·库哈斯,Taschen,2003,165.0, ,建筑|Rem.Koolhaas|库哈斯|建筑理论|Content|Architecture|建筑意识|oma
1440168,傅雷谈美术,https://img9.doubanio.com/view/subject/s/public/s1457356.jpg,:傅敏,当代世界出版社,2005,22.80, ,傅雷|艺术|美术|艺术评论|人文|中国|文学|美学
1440165,傅雷书简,https://img9.doubanio.com/view/subject/s/public/s1457354.jpg,傅敏,当代世界出版社,2005,22.80, ,傅雷|文学|书简|书信|书信集|思想|人文|经典
1046948,楠溪江中游古村落,https://img3.doubanio.com/view/subject/s/public/s10023860.jpg,:陈志华／文，李玉祥／摄,生活·读书·新知三联书店,1999-10,48.00, ,建筑|乡土中国|楠溪江|旅行|人文地理|陈志华|民俗|文化
1964448,图说天下,https://img3.doubanio.com/view/subject/s/public/s8925030.jpg,:《世界100文明奇迹》编委会编,吉林出版集团,2007-1,19.80, ,国家地理|地理|图说天下|旅行|图说天下：世界100文明奇迹|历史|旅遊|旅游
1964451,全球最美的100个地方,https://img3.doubanio.com/view/subject/s/public/s2185093.jpg,委会,吉林出版社,2007-01-01,19.80, ,旅行|地理|全球最美丽的100个地方-图说天下|旅游|风光|图说天下|自然|地理类图书
1964441,花テマリ 松本テマリイラスト集,https://img1.doubanio.com/view/subject/s/public/s2310297.jpg,:松本テマリ,角川書店,2005-3-26,JPY 2310, ,画集|松本テマリ|耽美|日本|漫画|畫集|画集&插画|腐向
1964445,组织的概念,https://img3.doubanio.com/view/subject/s/public/s24549990.jpg,:查尔斯·汉迪,人民大学,2006-12,49.80, ,管理|组织|查尔斯·汉迪|管理学|商业|组织理论与设计|组织与管理心理学|管理大师
1833379,名利场,https://img3.doubanio.com/view/subject/s/public/s5659332.jpg,[英]萨克雷,国际文化出版公司,2006-2,22.00, ,外国文学|萨克雷|经典|小说|名著|英国|文学|文艺，故事，心灵
1440159,安琪拉的灰烬,https://img3.doubanio.com/view/subject/s/public/s1457340.jpg,[美]弗兰克·迈考特,南海出版公司,2006-1,25.00, ,小说|安琪拉的灰烬|外国文学|美国|苦难，幽默，乐观|儿童文学|迈考特|成长
2226585,宋诗三百首,https://img1.doubanio.com/view/subject/s/public/s3197547.jpg,:金性尧选注,上海古籍出版社,1995-12,16.00, ,宋诗|古典文学|诗词|金性尧|诗歌|古诗|宋|文学
3013031,デミアン症候群 3,https://img3.doubanio.com/view/subject/s/public/s2970432.jpg,:沖麻実也,徳間書店,2004,JPY 560, ,沖麻実也|漫画|耽美|デミアン症候群|日本|Comic|BL|基漫
4192673,潜伏在办公室：第二季,https://img3.doubanio.com/view/subject/s/public/s4472033.jpg,:陆琪,文化艺术出版社,2009-12,28.80, ,职场|潜伏在办公室|陆琪|职场小说|小说|处世|第二季|社会
1046917,张爱玲名作欣赏,https://img3.doubanio.com/view/subject/s/public/s1034660.jpg,:,中国和平出版社,1996-10,20.00, ,张爱玲|小说|文学|女性|文本分析|中国现代文学|＼|考研
1046932,西班牙——异域风情丛书,https://img3.doubanio.com/view/subject/s/public/s2261080.jpg,:李萍,中国水利水电出版社,2001-01,68.00, ,"旅行|西班牙|国家地理|西班牙,我心心的西班牙|武大图书馆|旅游|去过|出手"
1145942,多情的伯母,https://img1.doubanio.com/view/subject/s/public/s1158158.jpg,[美]厄尔·斯坦利·加德纳,群众出版社,2004-1,23.00, ,厄尔·斯坦利·加德纳|推理|美国|加德纳|推理小说|小说|侦探|梅森探案
1177989,算法设计技巧与分析,https://img9.doubanio.com/view/subject/s/public/s1408354.jpg,:[沙特]M.H.Alsuwaiyel,电子工业出版社,2004-8,33.00, ,算法|计算机|算法设计技巧与分析|algorithm|编程|数据结构与算法|专业书|计算机科学
1046928,杂碎,https://img3.doubanio.com/view/subject/s/public/s1435843.jpg,:SOHO中国有限公司编,中国青年出版社,2005-1,50.00, ,北京|城市|杂碎|杂谈|SOHO|设计|生活|现代生活
1833355,走读西湖,https://img3.doubanio.com/view/subject/s/public/s5654393.jpg,王旭烽,浙江摄影出版社(发行部),2006-4,29.00, ,西湖|杭州|王旭烽|散文|游记|旅行|人文|文化
1046925,六支彩笔,https://img1.doubanio.com/view/subject/s/public/s1708207.jpg,:[日]东山魁夷,花山文艺出版社 河北教育出版社,2001-11,28.00, ,东山魁夷|日本|日本文学|散文|随笔|散文插图本|美术|艺术
1964420,雜貨@東京,https://img1.doubanio.com/view/subject/s/public/s1993818.jpg,,台灣麥浩斯,9789866960246,299TWD, ,杂货东京|日本|杂货|手工|生活|设计|生活\创意\杂货\手工|创意
1833360,兽血沸腾（第二卷）,https://img1.doubanio.com/view/subject/s/public/s1836889.jpg,:静官,广西人民出版社,2006-05,22.0, ,玄幻|兽血沸腾|网络小说|静官|奇幻|小说|网络文学|穿越
1964421,太平洋战争(下),https://img3.doubanio.com/view/subject/s/public/s3045103.jpg,:约翰·科斯特洛,东方出版社,1985-8,16.00, ,二战|历史|太平洋战争|军事|战争|日本史|战争史|二战史
3668368,邪龙君,https://img3.doubanio.com/view/subject/s/public/s3725302.jpg,:黑洁明,禾马,2001-7,, ,黑洁明|言情|台言|台湾言情|小说|黑潔明·藍翎|黑潔明|言情小说
4061560,金田一耕助に捧ぐ九つの狂想曲,https://img9.doubanio.com/view/subject/s/public/s4002284.jpg,:京極夏彥|有栖川有栖|小川勝己|北森鴻|栗本薰|柴田よしき|菅浩江|服部まゆみ|赤川次郎,角川書店,2002/05,日, ,有栖川有栖|京极夏彦|金田一耕助|推理短篇集|推理|赤川次郎|栗本薰|致敬
4192663,任继愈对话集,https://img9.doubanio.com/view/subject/s/public/s6459824.jpg,任继愈,人民日报出版社,2009-12,39.80, ,任继愈|对话集|学界泰斗|人文|社会学|杂文|文化|教育
1440146,给教师的建议,https://img9.doubanio.com/view/subject/s/public/s3820396.jpg,[苏联]B·A·苏霍姆林斯基,教育科学出版社,1984-6,31.00, ,教育|苏霍姆林斯基|教育学|给教师的建议|经典|教师|苏联|教育技术
4323733,白相大上海手绘旅行指南(中英文版),https://img3.doubanio.com/view/subject/s/public/s4305683.jpg,:中华地图学社编,中华地图学社,2010-1,15.00, ,旅行|绘本|上海|地图|手绘地图|绘本漫画|中国|行游
3406206,日本的手感設計,https://img3.doubanio.com/view/subject/s/public/s3528771.jpg,《LaVie》編輯部,麥浩斯,2008-12-26,, ,设计|日本|日本の手感設計|日本设计|Design|工业设计|纸品设计|艺术
1177962,从宇宙到夸克,https://img9.doubanio.com/view/subject/s/public/s1334024.jpg,:余虹|余虹|李雪春|李雪春|姜东光|姜东光,清华大学出版社,2004-8-1,13.80, ,科普|科学|理论物理|物理|文科物理|【购书】|2016
1046904,日剧黄金10年,https://img1.doubanio.com/view/subject/s/public/s1567549.jpg,:叮当编著,中央编译出版社,2001-10,36.00, ,日剧|日本|日本文化|经典|资料|日剧黄金十年|电影|文化
1440107,Film Art,https://img9.doubanio.com/view/subject/s/public/s6950555.jpg,:DavidBordwell|KristinThompson,McGraw-Hill Companies,2003-6,GBP 50.01, ,电影|电影理论|电影研究|電影|理论|DavidBordwell|film|电影研究必读
1440108,迷失上海,https://img9.doubanio.com/view/subject/s/public/s1457266.jpg,:巴宇特,上海书店出版社,2005年9月,18.00, ,巴宇特|迷失上海|人文|杂文|散文|散文随笔|上海书店|消遣书之散文
1046894,营销全凭一张嘴,https://img1.doubanio.com/view/subject/s/public/s1177719.jpg,:伊曼纽尔·罗森,中信出版社,2002-10,18.00, ,营销|口碑|营销全凭一张嘴|销售|经典|策略|营销传播|范式
1440116,不曾移動瓶子,https://img9.doubanio.com/view/subject/s/public/s1458064.jpg,:鄧小樺,廿九几,2005,港幣48, ,鄧小樺|香港|詩|不曾移动的瓶子|诗歌|廿九几|香港文學|文學
1177968,建筑的永恒之道,https://img9.doubanio.com/view/subject/s/public/s8947856.jpg,[美]C·亚历山大,知识产权出版社,2002-2,45.00, ,建筑|建筑理论|设计模式|设计|思维方式|哲学|模式|系统论
1964404,好莱坞电影机制研究,https://img3.doubanio.com/view/subject/s/public/s1993810.jpg,:何建平,上海三联出版社,2006-10,20.00, ,电影|好莱坞|文化研究|电影研究|影视|经济|文化|电影理论
3012968,心应心,https://img3.doubanio.com/view/subject/s/public/s2970271.jpg,:卢云神父,香港基道出版社,1999,港币 38, ,灵修|卢云|卢云神父|祈祷|心应心|天主教灵修书籍|基督教|信仰
1964400,你会问问题吗？,https://img1.doubanio.com/view/subject/s/public/s1993808.jpg,:(美)迈克尔.马奎特,中信出版社,2007-1,28.00, ,管理|提问|领导力|思维|领导|职业经理人|商业|沟通
3012964,Inside Steve's Brain,https://img3.doubanio.com/view/subject/s/public/s4654530.jpg,:LeanderKahney,Portfolio Hardcover,2008-4-17,USD 23.95, ,SteveJobs|apple|乔布斯|商业|设计|Mac|传记|艺术
1046900,林徽因讲建筑,https://img9.doubanio.com/view/subject/s/public/s1173675.jpg,林徽因,陕西师范大学出版社,2004-05,23.00, ,建筑|林徽因|中國建築|美学|中国|艺术|建筑和文化|建築
3012985,心灵导论,https://img1.doubanio.com/view/subject/s/public/s2970298.jpg,:[美]约翰·塞尔,上海人民出版社,2008-01,33.00, ,心灵哲学|哲学|心理学|塞尔|约翰·塞尔|分析哲学|徐英瑾|西方哲学
3144044,耍帥爺爺G(1),https://img3.doubanio.com/view/subject/s/public/s27920143.jpg,:土方茂,長鴻,,, ,小畑健|日本漫画|科幻|日本|コミック|BD
3012986,你变成狐子我变成狼,https://img1.doubanio.com/view/subject/s/public/s2997589.jpg,曹乃谦,时代文艺出版社,2008-02,28.00, ,曹乃谦|小说|当代文学|散文|山西|随笔|中国文学|烟台大学图书馆
1964398,幸福之源,https://img3.doubanio.com/view/subject/s/public/s1993802.jpg,:(德)斯特凡.克莱因,中信出版社,2007-1,30.00, ,心理学|幸福|心理|人生哲学|积极心理学|生活|幸福之源|人生
1046879,八大山人画传,https://img3.doubanio.com/view/subject/s/public/s5836330.jpg,:周时奋,山东画报出版社,2003-1,28.00, ,传记|八大山人|美术|朱耷|艺术|八大山人画传|绘画|中国
1046880,不在犯罪现场,https://img3.doubanio.com/view/subject/s/public/s1034630.jpg,:桑德拉・布朗,译林出版社,2002-04,23.00, ,推理|桑德拉.布朗|小说|悬疑|侦探小说|美国文学|侦探|美国
1440078,Marc Riboud in China,https://img9.doubanio.com/view/subject/s/public/s1457205.jpg,:MarcRiboud,Harry N Abrams,"February 1, 1997",$49.50, ,摄影|马克·吕布|photography|纪实|画册|Magnum|中国|MarcRiboud
1440090,The Rules of Work,https://img1.doubanio.com/view/subject/s/public/s10392377.jpg,:RichardTemplar,FT Press,2005-2-5,USD 18.99, ,职场|career|自我管理|做人處世|管理|work|企管|rules
1046862,希腊思想和科学精神的起源,https://img9.doubanio.com/view/subject/s/public/s1034616.jpg,":罗斑(法),陈修斋",广西师范大学出版社,2003-02,25.80, ,哲学|古希腊|思想史|科学史|科学|西方哲学|古希腊哲学|西哲
1046883,查理和巧克力工厂,https://img9.doubanio.com/view/subject/s/public/s1347115.jpg,:罗尔德·达尔,明天出版社,2004-4,13.00, ,儿童文学|查理和巧克力工厂|童话|罗尔德·达尔|外国文学|英国|小说|罗尔德.达尔
1440089,那些生命中温暖而美好的事情,https://img9.doubanio.com/view/subject/s/public/s2949524.jpg,落落,黑龙江美术出版社,2005-11,22.80, ,落落|那些生命中温暖而美好的事情|小说|青春|温暖|青春文学|小说集|80后
1046863,空镜救心・中国禅与现代心理诊疗,https://img9.doubanio.com/view/subject/s/public/s1173304.jpg,:（美）张源侠,中国戏剧出版社,2005-01,20.00, ,心理学|禅|张源侠|心理|佛教|人性|宗教|佛与禅
1440093,积木之城,https://img1.doubanio.com/view/subject/s/public/s2694319.jpg,:何从,知识出版社,2001年1月1日,15.00, ,何从|网络小说|积木之城|小说|情感实录|虫虫|高中阅读。|网络文学
1440092,爱森斯坦论文选集,https://img1.doubanio.com/view/subject/s/public/s3318029.jpg,:爱森斯坦著|魏边实等译,北京: 中国电影出版社,1962,3.10, ,电影理论|爱森斯坦|电影|电影史|苏联|Eisenstein|艺术|电影学
2995592,超级短线客,https://img1.doubanio.com/view/subject/s/public/s5874378.jpg,:马克.弗雷德费帝,中国青年,2008-2,38.00, ,短线|交易|投资|投机|操盘|金融|炒股|期货
3012966,祈祷真谛（港版译名《亲爱主，牵我手》,https://img3.doubanio.com/view/subject/s/public/s2970263.jpg,:卢云神父（荷兰）,香港基道出版社/上海光启出版社,2002,港币43, ,卢云|灵修|祈祷|信仰|基督教|天主教|HenriNouwen|卢云神父
4192592,世界精彩神秘小说选,https://img3.doubanio.com/view/subject/s/public/s6101270.jpg,:克拉克·霍华德,,2010-1,29.00, ,短篇小说|0.推理|短篇集|悬疑|小说|恐怖|克拉克·霍华德|〖短篇〗
3144029,Numerical Analysis,https://img1.doubanio.com/view/subject/s/public/s4063517.jpg,:RichardL.Burden|J.DouglasFaires,Brooks Cole,2000-12-29,USD 140.95, ,数学|数值分析|算法|计算机|计算方法|工作|Math|2016
1440101,就这么漂来漂去,https://img1.doubanio.com/view/subject/s/public/s1457248.jpg,韩寒,接力出版社,2005-11,26.00, ,韩寒|就这么漂来漂去|随笔|赛车|杂文|中国|80后|小说
3537251,世界经济千年统计,https://img1.doubanio.com/view/subject/s/public/s5989588.jpg,:[英]麦迪森（AngusMaddison）,北京大学出版社,2009-1,45.00, ,经济史|经济学|经济|历史|社會科學|经济&金融&理财&投资&投机&创业|世界|economics&finance
1046849,中国古代戏剧统论,https://img3.doubanio.com/view/subject/s/public/s1294871.jpg,:徐振贵,山东教育出版社,1997-09,36.80, ,古典戏曲|戏剧|文学|文化|教授，呵呵|我的书|戏剧、戏曲、戏剧理论|可作工具书用
1046842,唐太宗传,https://img3.doubanio.com/view/subject/s/public/s1231551.jpg,:赵克尧|许道勋,人民出版社,1984-10,25.00, ,历史|唐太宗|传记|人物传记|李世民|中国历代帝王传记丛书|人物|中国名人传记
1833283,应该补上的一课,https://img3.doubanio.com/view/subject/s/public/s5657821.jpg,:米歇尔·克莱,东方出版社,2006-5,25.00, ,情商|心理学|情绪管理|教育|沟通|心理|成长|情感
1440070,"Photographs, 1970-90",https://img3.doubanio.com/view/subject/s/public/s4186690.jpg,:AnnieLeibovitz,HarperCollins,1991-10-31,USD 40.00, ,摄影|AnnieLeibovitz|影像，传记|photography|非常想得到|Leibovitz|照片|Annie
1440066,上海人1990-2000,https://img3.doubanio.com/view/subject/s/public/s1457192.jpg,:陆元敏,上海文艺出版社,2003-04-01,58.00, ,摄影|上海|陆元敏|纪实|城市|photography|攝影|纪录
1964348,让思想冲破牢笼,https://img9.doubanio.com/view/subject/s/public/s1993785.jpg,:王健,北京大学版社,2007-1,39.00, ,创新|思维方式|思维方法|思维|让思想冲破牢笼|管理学|管理|王健
2226479,怪指纹,https://img9.doubanio.com/view/subject/s/public/s2669726.jpg,[日]江户川乱步,时事出版社,2001-3,8.00, ,江户川乱步|推理|日本|小说|推理小说|侦探小说|悬疑|日本文学
3012933,黎明路上,https://img3.doubanio.com/view/subject/s/public/s2970261.jpg,:卢云神父,香港基道出版社,2002,港币78, ,卢云|灵修|卢云神父|信仰|宗教|基督教|天主教|HenriNouwen
3275064,亚特兰蒂斯,https://img1.doubanio.com/view/subject/s/public/s3351628.jpg,:（英）大卫·吉宾斯,译林出版社,2008-10,25.00, ,亚特兰蒂斯|悬疑|外国文学|英国文学|《译林》精选|译林|美国|特价书店
1440074,彼岸的巴士,https://img3.doubanio.com/view/subject/s/public/s1457201.jpg,[美]瑞秋·赛蒙,人民文学出版社,2005年10月,22.00, ,美国|彼岸的巴士|外国文学|生活|小说|旅行|人生观|累了，看看对岸的灯火，生活亦是如此。
3537218,没有东西 送给你,https://img3.doubanio.com/view/subject/s/public/s3596732.jpg,":麥當諾McDonnell,Patrick",格林文化事業股份有限公司,2006,300 TWD, ,绘本|童话|麦当诺|美国|一手繪圖，一手寫字|繪本/旅行|陈柏伶|送人很棒的表达心意
3275069,国术馆,https://img3.doubanio.com/view/subject/s/public/s3353680.jpg,徐皓峰,青岛出版社,2008-11,26.00, ,徐皓峰|武侠|小说|武术|中国|武侠小说|传统文化|传奇
3275071,刑警奇闻录,https://img3.doubanio.com/view/subject/s/public/s3334540.jpg,:骆驼,中国画报出版社,2008-11,23.80, ,悬疑|推理|小说|中国|刑警奇闻录|警察|骆驼|网络文学
4847944,文艺批评文集,https://img9.doubanio.com/view/subject/s/public/s4386696.jpg,[法]罗兰·巴特,中国人民大学出版社,2010-04,32.00, ,罗兰·巴特|文学理论|罗兰·巴尔特|法国|文艺理论|文论|符号学|哲学
3275066,十字军骑士,https://img9.doubanio.com/view/subject/s/public/s3334535.jpg,[波兰]亨利克·显克微支,南海出版公司,2008-10,29.80, ,中世纪|历史|十字军骑士|小说|波兰|亨利克·显克维奇|外国文学|显克维奇
3537202,水晶球,https://img9.doubanio.com/view/subject/s/public/s4278005.jpg,:杨青,机械工业出版社,2009-3,48.00, ,传记|投资|罗杰斯|金融|人物传记|经济|股票|理财
1833255,概率论与数理统计通用辅导讲义,https://img1.doubanio.com/view/subject/s/public/s5851957.jpg,:葛余博,清华大学出版社,2006-5,29.00, ,数学|考研|研究|研|概率
1046820,科特勒市场营销教程,https://img3.doubanio.com/view/subject/s/public/s1034573.jpg,[美]菲利普·科特勒,华夏出版社,2002-01,55.00, ,营销|科特勒|营销管理|经营与管理|营销经典|企业网络营销|专业相关|菲利普.科特勒(美)
1046816,古墓毒咒・魔镜隐身记,https://img3.doubanio.com/view/subject/s/public/s1184222.jpg,:R.L.斯坦,接力出版社,2002-03,16.00, ,鸡皮疙瘩|小说|R.L.斯坦|美国|儿童文学|恐怖|恐怖小说|外国文学
1833245,Go go Monster,https://img1.doubanio.com/view/subject/s/public/s1691689.jpg,:松本大洋,,3/11/2005,"29,95euros", ,松本大洋|漫画|日本|gogomaster|漫畫|日本漫画|独立漫画|绘本童书
1440029,叔本华文集：作为意志和表象的世界卷,https://img3.doubanio.com/view/subject/s/public/s1457142.jpg,:叔本华|陈静编,青海人民出版社,1996-06-01,21.80, ,叔本华|哲学|西方哲学|悲观主义|德国|美学/哲学/逻辑|外国文学|艺术，ys，那反过来呢？差不多吧，都是人造
1964319,你知道他想娶你吗？,https://img1.doubanio.com/view/subject/s/public/s2183289.jpg,":(美)科比特,基恩",中信出版社,2007-1,19.00, ,你知道他想娶你吗?|两性|男女关系|女性|爱情|心理学|right|Mr
1964326,曾国藩家训,https://img9.doubanio.com/view/subject/s/public/s6846325.jpg,":成晓军,唐兆梅",重庆出版集团图书发行有限公司（重庆出版社）,2006-12,32.00, ,曾国藩|教育|曾国藩家训|古典文学|学习|百家讲坛|心理学|传记
1964334,关于鲁迅的辩护词,https://img1.doubanio.com/view/subject/s/public/s5802628.jpg,房向东,内蒙古大学出版社,2007-1,23.00, ,鲁迅|蒙大|甲2|文学|人物
3668254,鬼夜叉,https://img9.doubanio.com/view/subject/s/public/s3725174.jpg,:黑洁明,禾马、禾扬文化,2009/2/27,, ,黑洁明|言情|小说|台湾言情|鬼夜叉|台言|玄幻|台湾
1440035,须兰小说选,https://img3.doubanio.com/view/subject/s/public/s3580771.jpg,:须兰,上海文艺出版社,1995-7,12.70, ,须兰|小说|中国文学|当代文学|爱有来生|中国|小說|当代
2095400,宇宙與歷史,https://img9.doubanio.com/view/subject/s/public/s3334874.jpg,:M.耶律亚德,联经出版社,,200TWD, ,宗教|神话学|宗教学|人类学|伊利亚德|历史|Mircea_Eliade|米爾恰·伊利亞德
3930406,电影艺术观念,https://img3.doubanio.com/view/subject/s/public/s3994230.jpg,:游飞|蔡卫,北京大学出版社,2009-7,48.00, ,电影|电影理论|电影艺术观念|文化研究|考研|电影学|游飞|电影书
4323622,向宇宙下订单,https://img9.doubanio.com/view/subject/s/public/s4215304.jpg,:（德）贝波儿•摩尔著,中国城市出版社,2010年4月,28.00, ,灵修|心灵成长|向宇宙下订单|吸引力法则|心理学|心灵|励志|自我完善
3012903,关于这颗心,https://img3.doubanio.com/view/subject/s/public/s2970132.jpg,:[泰]阿姜查,海南出版社,2008-2,48.00, ,佛学|阿姜查|修行|佛教|禅|灵修|心灵|宗教
1440043,我在云上爱你,https://img9.doubanio.com/view/subject/s/public/s1460015.jpg,张小娴,天津人民出版社,2005-11,18.00, ,张小娴|我在云上爱你|小说|爱情|香港|青春|言情|校园
4192554,走向低碳发展,https://img1.doubanio.com/view/subject/s/public/s4163358.jpg,:樊纲编,,2010-1,48.00, ,经济学|低碳|经济|pdfs|my|b|@toread
1440017,村上龍電影小說集,https://img3.doubanio.com/view/subject/s/public/s2401120.jpg,:村上龍,三久,1996年11月,NT200圆, ,村上龙|村上龍|日本|小说|电影|日本文學|青春|艺术
1046804,JavaScript与JScript从入门到精通,https://img1.doubanio.com/view/subject/s/public/s1034559.jpg,:(美）JamesJaworski著,电子工业出版社,1999-08,60.00, ,javascript|web|脚本|jscript|js
1046813,先秦诗鉴赏辞典,https://img9.doubanio.com/view/subject/s/public/s1820125.jpg,:庞坚,上海辞书出版社,1998-1,45.40, ,古典文学|诗歌|先秦诗|诗词|诗经|文学|中国古典文学|鉴赏
1046795,管理学,https://img3.doubanio.com/view/subject/s/public/s24962131.jpg,:周三多,复旦大学出版社,2005-1,28.00, ,管理学|管理|教材|周三多|经管|教科书|专业|考研
1833230,近世代数初步,https://img9.doubanio.com/view/subject/s/public/s9083855.jpg,:石生明,高等教育出版社,2006-2,13.90, ,数学|抽象代数|数学专业|教材|学术|代数|数理|抽象代数5
2226442,马蒂斯画风,https://img3.doubanio.com/view/subject/s/public/s4035942.jpg,:冻月（主编）|张晓凌（主编）,重庆出版社,1992,58, ,"艺术|美术|画册|马蒂斯|老书|法国|Matisse,Henri"
2226447,中国音乐的人文阐释,https://img1.doubanio.com/view/subject/s/public/s25057137.jpg,:刘承华,上海音乐出版社,2002年10月,24.00, ,音乐|中国文化|论著|藏书|艺术|传统音乐
1964315,金刚经别讲,https://img9.doubanio.com/view/subject/s/public/s4131236.jpg,:南怀瑾讲述|李淑君，刘豫洪记录,海南出版社,1992,7.50, ,南怀瑾|佛教|金刚经|宗教|金刚经别讲|菩提伽耶|电子书|佛
3012889,醉美广西,https://img9.doubanio.com/view/subject/s/public/s2970136.jpg,:《榜样》国际传媒,星球地图出版社,2007,188, ,醉美广西|风景|摄影|广西|游记|旅行
3275019,近代中國的史家與史學,https://img9.doubanio.com/view/subject/s/public/s3334446.jpg,王汎森,三聯書店,2008-10-1,HK$68, ,王汎森|历史|思想史|学术史|史学理论|史学史|近代中国的史家与史学|近代史学
3275028,诗经全译,https://img3.doubanio.com/view/subject/s/public/s3334460.jpg,:唐莫尧（注释）,贵州人民出版社,2008-09,49.50, ,古典文学|诗经|诗歌|文学|齐·中国历代名著全译丛书（贵州人民出版社）|诸子百家及国学|诗词|袁愈荌
1440016,雕刻时光留言本,https://img3.doubanio.com/view/subject/s/public/s1457131.jpg,:花生文库编,辽宁教育出版社,2005-11,39.00, ,绘本|雕刻时光留言本|随笔|涂鸦|雕刻时光|有意思的书|咖啡馆|生活
1964300,銃夢 Last Order 9,https://img9.doubanio.com/view/subject/s/public/s4065905.jpg,:木城ゆきと,集英社,2006年7月19日,680円（税込）, ,漫画|木城雪户|铳梦LastOrder|铳梦|科幻|日本漫画|日本|漫畫
3275036,Ender in Exile,https://img9.doubanio.com/view/subject/s/public/s3334474.jpg,:OrsonScottCard,Tor Books,2008-11-11,$25.95, ,科幻|小说|英文|Orson·Scott·Card|英文科幻|Orson_Scott_Card|英文原版|美国
1046794,伊甸园之河,https://img9.doubanio.com/view/subject/s/public/s1290205.jpg,[英]理查德·道金斯|校注钟香臣,上海科学技术出版社,1997-1,10.00, ,科普|道金斯|进化论|生物学|进化|生物|科学|进化行为
3275016,忧郁星期天,https://img9.doubanio.com/view/subject/s/public/s5958955.jpg,[德]尼克·巴科夫,上海人民出版社,2009年1月,24.00, ,德国|小说|忧郁星期天|二战|外国文学|尼克·巴科夫|德国文学|文学
1439974,挥戈落日,https://img9.doubanio.com/view/subject/s/public/s8951585.jpg,彭荆风,上海文艺出版社,2005,26.00, ,中国远征军|挥戈落日|军事|纪实|想看看|快速阅读
1439993,近乎私奔,https://img9.doubanio.com/view/subject/s/public/s1457095.jpg,:曉瑋,高谈文化,2005,新台币320, ,旅行|爱情|travel|期待中|曉瑋|才子佳人|台湾|上海
1046778,思辨随笔,https://img9.doubanio.com/view/subject/s/public/s1034544.jpg,王元化,上海文艺出版社,1994-10-01,15.80, ,王元化|随笔|文艺理论|思辨随笔|思想|哲学|中国文学|学术随笔
1440001,Darwin's Dangerous Idea,https://img3.doubanio.com/view/subject/s/public/s4288220.jpg,:DanielC.Dennett,Simon & Schuster,1996-6-1,GBP 14.18, ,进化论|科普|哲学|DanielDennett|evolution|演化论|心理学|philosophy
1046789,幸福王子,https://img9.doubanio.com/view/subject/s/public/s1211826.jpg,[爱尔兰]奥斯卡·王尔德,中国对外翻译出版公司,2000-01,13.50, ,王尔德|童话|英国|幸福王子|英语|英汉对照|圣埃克苏佩里|比较文学与世界文学
1964271,恋物与好奇,https://img3.doubanio.com/view/subject/s/public/s2705950.jpg,:[英]劳拉·穆尔维(LauraMulvey)|LauraMulvey,上海人民出版社,2007-2,26.00, ,电影|电影理论|劳拉·穆尔维|恋物|文化研究|结构主义，人类学，符号学，考古学|文化理论|艺术
2357485,陈经,https://img9.doubanio.com/view/subject/s/public/s4413424.jpg,:陈幼坚,,2003,688, ,陈幼坚|设计|大师-中国|陈幼坚最新作品|艺术|生活|社会学|白
1046774,爱是从喜欢开始的,https://img3.doubanio.com/view/subject/s/public/s1222222.jpg,[日]堀川波,南海出版公司,2004-2-1,16.00, ,绘本|日本|爱是从“喜欢”开始的|崛川波|爱情|爱是从喜欢开始的|堀川波|绘本·漫画
